B2,B3,B4,B5,B6,B7,B8,B9,B11,NDVI,lc,random_split,NDBI
0.1749,0.2062,0.224,0.2907,0.32355,0.34225,0.2993,0.3653,0.3783,0.14389448,4,0.5212623491519884,0.11658795749704844
0.183,0.2078,0.24326667,0.2697,0.273,0.2741,0.267,0.2798,0.3075,0.046511598,4,0.5170980729878292,0.0704960835509138
0.1808,0.2513,0.30675,0.3133,0.317075,0.321,0.34253332,0.36055,0.382,0.055112027,4,0.5141405714905494,0.054471863350604825
0.2908,0.3246,0.33006668,0.33105,0.3511,0.3581,0.3972,0.34425,0.3669,0.092309065,4,0.5120829535322605,-0.03965449548488417
0.17248,0.23344,0.29586667,0.33856,0.35233334,0.36663333,0.3652,0.39657,0.4603,0.10488102,4,0.5097121744548747,0.11520290732889153
0.1734,0.1967,0.2109,0.2389,0.24255,0.2385,0.2113,0.26625,0.2658,0.00094743434,4,0.5082739327016718,0.11423181722909242
0.1699,0.2245,0.2842,0.31425,0.33475,0.35065,0.354,0.3427,0.3965,0.10937008,4,0.5040262750058949,0.05662891405729519
0.107666664,0.1348,0.1782,0.21715,0.21634,0.21813,0.18955556,0.2834,0.260675,0.030877981,4,0.5037338648113294,0.157962267154855
0.1212,0.155,0.1996,0.2433,0.2508,0.25823334,0.2294,0.3165,0.3393,0.069463864,4,0.5012311925693743,0.19324775804466326
0.1605,0.2031,0.2446,0.27715,0.29325,0.30435,0.2915,0.3065,0.34345,0.08748369,4,0.5008669963383664,0.08181746594220018
0.1062,0.129,0.15835,0.18235,0.193575,0.20015,0.18226667,0.30655,0.27095,0.07021577,4,0.4994179761859405,0.19567534883480794
0.14155,0.1804,0.21695,0.19635,0.194825,0.19785,0.24308333,0.22423333,0.23851667,0.05680747,4,0.4979039700955467,-0.009482267441860466
0.1491,0.2068,0.2855,0.32495,0.33245,0.34095,0.3278,0.35925,0.4369,0.068971165,4,0.497538588187619,0.14267032823329415
0.1252,0.1599,0.1978,0.24665,0.2527,0.27125,0.2329,0.3366,0.34575,0.08149524,4,0.4890632229111971,0.195022898124946
0.2427,0.2995,0.3338,0.28295,0.28565,0.2909,0.3482,0.27365,0.2959,0.021114377,4,0.4852793161838665,-0.08119857165036487
0.1842,0.2221,0.242,0.2463,0.28755,0.31115,0.3254,0.30225,0.30505,0.14698625,4,0.4839379979538163,-0.03227853120786745
0.1165,0.1533,0.1968,0.2274,0.2577,0.2787,0.2783,0.25435,0.29445,0.17154282,4,0.4795721215251876,0.028197293758184194
0.10755,0.1416,0.1748,0.2028,0.211025,0.2199,0.2214,0.26175,0.24681666,0.11761737,4,0.4768252439494769,0.05428397186892064
0.1371,0.1728,0.2165,0.26595,0.2845,0.2982,0.2999,0.34025,0.3601,0.1615027,4,0.4755375579088924,0.09121212121212119
0.1515,0.1854,0.216,0.2426,0.2457,0.25085,0.2471,0.2852,0.29725,0.0671561,4,0.474272699218738,0.09212822632497479
0.1186,0.1466,0.1712,0.2033,0.21345,0.2249,0.1906,0.25935,0.2506,0.053620744,4,0.4680447604808654,0.1359927470534905
0.121,0.1384,0.1558,0.18835,0.1919,0.1962,0.1713,0.3159,0.25685,0.047386102,4,0.4676134398435372,0.19981314959710383
0.10145,0.12665,0.1629,0.2145,0.2225,0.22923334,0.1866,0.27965,0.283075,0.067811154,4,0.4660899669223568,0.20540799489008363
0.1102,0.1388,0.1751,0.1937,0.20955,0.218,0.2001,0.211,0.22315,0.066631146,4,0.4646888592134606,0.054459539279385676
0.16833334,0.20465,0.2438,0.2413,0.2472,0.2499,0.2724,0.3202,0.3136,0.055404868,4,0.4627059455162416,0.0703071672354949
0.1909,0.2242,0.2537,0.2924,0.31865,0.3259,0.3294,0.37435,0.30995,0.12982339,4,0.4592382350878775,-0.030421521858137204
0.08904286,0.10643077,0.1296,0.16866666,0.1732,0.1759,0.15129231,0.19111666,0.2142,0.077226415,4,0.4585702741250896,0.17211768422706344
0.1344,0.16146667,0.185,0.21855,0.2426,0.25751665,0.2284,0.29405,0.2746,0.10498308,4,0.4573387202592143,0.09184890656063623
0.1615,0.2081,0.26486668,0.29905,0.314925,0.32659,0.3264,0.35356668,0.4669,0.10407035,4,0.4569564672657392,0.17710828186058233
0.10836,0.12692916,0.1465,0.1547,0.16115075,0.1685,0.17225714,0.2662,0.2176,0.080804884,4,0.4568782784933193,0.11630634749949684
0.14,0.1844,0.2298,0.2358,0.2469,0.2562,0.3016,0.2645,0.28683335,0.1351148,4,0.4558797752103876,-0.025094855687564265
0.1,0.1299,0.1709,0.2364,0.23775,0.24925,0.1978,0.35385,0.339,0.07295903,4,0.4485975993670694,0.2630402384500745
0.1464,0.187,0.227,0.23998,0.24756667,0.2538,0.27685,0.27482,0.2891,0.09893815,4,0.446219986156528,0.021645021645021714
0.1317,0.163975,0.20502,0.20216666,0.20216666,0.20814,0.2288,0.27602,0.23065,0.05481537,4,0.4399524724401151,0.004026553487865906
0.1452,0.1736,0.198,0.1825,0.20585,0.2175,0.2299,0.2932,0.2307,0.07455014,4,0.4325714155226811,0.0017368649587494467
0.138,0.172,0.2092,0.2431,0.25165,0.2668,0.2624,0.28555,0.34985,0.112807475,4,0.4314029814350378,0.14283380971825232
0.1694,0.1933,0.2316,0.2568,0.2736,0.28265,0.2479,0.25145,0.28085,0.03399373,4,0.4291228579350774,0.06231678486997631
0.153,0.1979,0.2458,0.25255,0.2704,0.28135,0.297,0.31145,0.35735,0.0943257,4,0.4262630353317539,0.09222892947199514
0.2192,0.2608,0.3008,0.32115,0.32775,0.33365,0.3328,0.34455,0.3769,0.05050506,4,0.42380801611091,0.06213893194307458
0.1144,0.1627,0.2059,0.2801,0.3246,0.35225,0.3532,0.3494,0.3324,0.26345912,4,0.4199591801354009,-0.030338389731621996
0.1532,0.1881,0.23013334,0.277675,0.28196666,0.28946668,0.25846666,0.38453335,0.37475,0.057988785,4,0.4173787083477039,0.1836391038732304
0.1701,0.2142,0.266,0.26605,0.27765,0.28195,0.2943,0.2808,0.32315,0.050508633,4,0.4170634028806692,0.04672443112802654
0.078325,0.12015,0.1142,0.17243333,0.1641,0.18285,0.2494,0.27075,0.14535,0.37183717,4,0.4161898592813655,-0.2635845471817606
0.1541,0.1887,0.2265,0.2455,0.24455,0.24915,0.24636666,0.31336668,0.30015,0.04201324,4,0.4156732386960144,0.0984111627996848
0.1627,0.2073,0.2508,0.27925,0.2901,0.3003,0.2946,0.32835,0.3533,0.08030802,4,0.4153243932071704,0.09060040129649644
0.1492,0.1709,0.1991,0.2529,0.2704,0.28495,0.232,0.29065,0.2789,0.07631638,4,0.4123041141965351,0.09179878645527494
0.1356,0.1654,0.1973,0.2131,0.22655,0.23395,0.2405,0.27535,0.29045,0.0986752,4,0.4111839234496551,0.0940766550522648
0.2011,0.2414,0.2756,0.2689,0.281,0.2964,0.327,0.32615,0.34665,0.085297056,4,0.4099946158679871,0.029169450011133375
0.2353,0.3172,0.4076,0.40975,0.4114,0.41855,0.4506,0.4064,0.4676,0.050104886,4,0.407997882742748,0.01851448486168592
0.105,0.1239,0.1479,0.1374,0.13785,0.14265,0.1608,0.1915,0.1811,0.041788127,4,0.4073261260886064,0.059374085990055614
0.1556,0.2094,0.2769,0.2591,0.25655,0.26475,0.314,0.29465,0.31956667,0.06278561,4,0.4061475768879378,0.008786241864648587
0.1567,0.2047,0.2607,0.2739,0.28215,0.28885,0.3033,0.28035,0.31455,0.07553193,4,0.4049581220413676,0.018208302986161662
0.2153,0.2822,0.3452,0.37625,0.378,0.38545,0.3687,0.392425,0.453075,0.032917768,4,0.3977936639308225,0.10267408962307198
0.1428,0.1801,0.216,0.23755,0.24,0.24813333,0.24248,0.2682,0.3036,0.05775604,4,0.397383557071106,0.11192499267506588
0.1281,0.16705,0.2126,0.2614,0.3171,0.3419,0.3284,0.35796666,0.309,0.21404806,4,0.3963238193069758,-0.030436146846564212
0.1124,0.1404,0.17215,0.24535,0.24766667,0.2563,0.19386667,0.3269,0.3221,0.05933246,4,0.3935590774644474,0.24853025874713966
0.1938,0.25285,0.3049,0.2541,0.25815,0.26355,0.33213332,0.2986,0.31865,0.042750247,4,0.3934836657186257,-0.020718601085227602
0.1053,0.1299,0.1668,0.20525,0.20805,0.2084,0.1846,0.20915,0.23235,0.05065449,4,0.3926974663261149,0.11452212495503061
0.2271,0.2561,0.2613,0.24395,0.30725,0.34215,0.412,0.31005,0.28535,0.22382297,4,0.389465361992901,-0.18161611816161183
0.1421,0.1958,0.2602,0.27645,0.2828,0.29305,0.3,0.30345,0.3898,0.071046084,4,0.3873629595018881,0.13018266164105538
0.07375,0.0871,0.1073,0.1369,0.13215,0.13655,0.1197,0.1517,0.16665,0.054625556,4,0.3867693400223241,0.16396018858040856
0.1632,0.19985,0.2436,0.2887,0.2904,0.2996,0.278,0.31265,0.35226667,0.06595092,4,0.3795202940512557,0.11783372584179325
0.0934,0.1047,0.1175,0.1377,0.13265,0.1357,0.1246,0.20165,0.18055,0.029326728,4,0.3782772937636882,0.18335244961494343
0.229,0.2527,0.2646,0.26585,0.2722,0.27535,0.2825,0.2671,0.28105,0.03271795,4,0.3667902763998621,-0.0025729748913139055
0.16195,0.2425,0.3025,0.2806,0.2905,0.29975,0.3626,0.28055,0.32745,0.09036233,4,0.3647827161936203,-0.050938337801608516
0.119833335,0.1536,0.1854,0.2399,0.2455,0.25895,0.22886667,0.346,0.3172,0.10492438,4,0.3639823041392652,0.16176290341983332
0.1418,0.1863,0.2279,0.2494,0.2535,0.26025,0.2521,0.25585,0.36815,0.050416652,4,0.3602140587828226,0.18710197501007658
0.1327,0.1679,0.2054,0.2387,0.24835,0.2595,0.241,0.29495,0.3082,0.079749085,4,0.3568063634984113,0.12235979606700655
0.1446,0.1852,0.226,0.2884,0.2939,0.3005,0.25546667,0.38066667,0.39003333,0.061201897,4,0.3567375699753221,0.2084688768396592
0.1476,0.18095,0.21733333,0.2125,0.2111,0.21963333,0.2414,0.28453332,0.278,0.052463315,4,0.3513812721485247,0.07046592221794382
0.1232,0.1567,0.1918,0.2446,0.26075,0.27225,0.2679,0.30135,0.2909,0.16554274,4,0.3482816633356558,0.041159627773800944
0.1449,0.173,0.2055,0.18585,0.1906,0.1948,0.215,0.24885,0.23395,0.022592144,4,0.3477392542830699,0.04220960017819356
0.1013,0.1476,0.193,0.2508,0.2495,0.2613,0.2292,0.2555,0.2947,0.085741356,4,0.3474066975419315,0.1250238595151747
0.12386667,0.1573,0.19639,0.2379,0.2525,0.2598,0.23261666,0.2907,0.32865,0.084443115,4,0.3453207406774989,0.17110109479868266
0.1423,0.1888,0.24253333,0.27575,0.2767,0.2867,0.28473333,0.3023,0.36096,0.0800354,4,0.3429315353482519,0.1180539839245358
0.19086666,0.24853334,0.3018,0.2847,0.28662,0.2995,0.3536,0.3182,0.3582,0.07903568,4,0.3386827978924543,0.006462489463332387
0.3152,0.3342,0.3504,0.40285,0.39815,0.3869,0.3528,0.39255,0.4356,0.0034129845,4,0.3382936073444118,0.10502283105022829
0.153,0.2021,0.2623,0.30635,0.31495,0.328,0.3276,0.3493,0.4258,0.1106967,4,0.337895155966494,0.1303424475710114
0.1328,0.1692,0.2064,0.1908,0.1995,0.2032,0.2424,0.23625,0.24765,0.0802139,4,0.3330659284720884,0.01071319253137436
0.1628,0.20984,0.26476,0.3239,0.33335,0.34245,0.305,0.40434,0.43025,0.07062627,4,0.3312781939440835,0.17035022101326083
0.1145,0.1444,0.1938,0.1884,0.19255,0.1975,0.2193,0.22225,0.2457,0.06172839,4,0.3287053014202541,0.056774193548387114
0.1394,0.1761,0.2236,0.2603,0.26375,0.26595,0.2507,0.27415,0.31095,0.057136826,4,0.326858246572363,0.10727321285498091
0.1582,0.19815,0.21735,0.2434,0.2555,0.26205,0.220825,0.2864,0.2742,0.007930611,4,0.3255858615236592,0.10782283723044292
0.1561,0.2064,0.2525,0.26695,0.2742,0.2857,0.2951,0.28335,0.3426,0.07779402,4,0.3223223890945771,0.07448643562803833
0.0511,0.0585,0.069,0.0984,0.10135,0.10905,0.0807,0.14925,0.14095,0.078156345,4,0.3219560876019793,0.2718249492443041
0.0301,0.05425,0.02085,0.01765,0.00475,0.00845,0.00675,0.027,0.0157,-0.51086956,6,0.7507615641750929,0.3986636971046771
0.0703,0.0989,0.0802,0.0439,0.0369,0.03465,0.07095,0.148,0.0847,-0.061197486,6,0.7361398648966253,0.08833922261484098
0.02435,0.0359,0.0104,0.00905,0.0,0.0,0.0,0.0,0.0083,-1.0,6,0.7267165125852377,1.0
0.0489,0.05335,0.0411,0.0425,0.01792,0.02206,0.02,0.105029166,0.0276,-0.3453355,6,0.6407108216016206,0.15966386554621845
0.0329,0.04205,0.0194,0.0138,0.0,0.0,0.0,0.0,0.00855,-1.0,6,0.4222693363834622,1.0
0.0493,0.05175,0.039125,0.04085,0.01546,0.02035,0.021133333,0.20361666,0.037525,-0.29857558,6,0.3267899200225443,0.2794431099840495
0.06973334,0.102675,0.10725,0.11255,0.101675,0.112,0.1573,0.20054,0.11935,0.18918918,6,0.1869466497963939,-0.1371769383697813
0.00955,0.01835,0.0018,0.0,0.0,0.0,0.0,0.04195,0.01165,-1.0,6,0.1498889322903557,1.0
0.0294,0.04885,0.0188,0.0119,0.0062,0.0047,0.0044,0.0531,0.02985,-0.62068963,6,0.0879296110111419,0.7430656934306569
0.0225,0.0341,0.0103,0.0093,0.0,0.0001,0.0,0.0413,0.0103,-1.0,6,0.0865581718435523,1.0
0.0098,0.01565,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,6,0.0606474767665281,1.0
0.00905,0.01975,0.0008,0.0,0.0,0.0,0.0,0.0,0.01045,-1.0,6,0.6702398768564506,1.0
0.0944,0.1213,0.1084,0.1544,0.14055,0.1474,0.0954,0.21145,0.1453,-0.06378805,6,0.6287500082570394,0.2073120066472788
0.01085,0.0227,0.0052,0.00045,0.0,0.00035,0.0026,0.0165,0.0164,-0.33333334,6,0.5435054555582057,0.7263157894736841
0.03695,0.03615,0.0243,0.0263,0.0158,0.01755,0.01735,0.0943,0.03525,-0.16686676,6,0.4951830366325184,0.34030418250950567
0.056775,0.0753,0.0503375,0.0949,0.078825,0.08275,0.036666665,0.1804,0.100441664,-0.15712851,6,0.4927981720720721,0.4651431423980085
0.15316667,0.187,0.21295,0.16125,0.14895,0.1569,0.281,0.211975,0.152525,0.13776694,6,0.2909301521646343,-0.29634969148261353
0.00825,0.02,0.0034,0.00045,0.0,0.00035,0.00085,0.0165,0.0164,-0.6,6,0.2101491650484651,0.9014492753623189
0.0484,0.065,0.0281,0.0675,0.058,0.063,0.0161,0.13915,0.09125,-0.2714932,6,0.1538547136312312,0.7000465766185374
0.0637,0.0726,0.08286667,0.0978,0.1039,0.1123,0.10245,0.159025,0.16773333,0.10567495,6,0.7821534801107446,0.24162604702518106
0.1195,0.1593,0.1721,0.1614,0.1468,0.14675,0.1538,0.3034,0.1763,-0.056152187,6,0.7211908055164445,0.06816116328385344
0.2148,0.26355,0.3064,0.29115,0.3117,0.321675,0.3634,0.3724,0.413725,0.08510005,6,0.6971251380834604,0.06475792182724788
0.053308334,0.054233335,0.0595,0.0587,0.057183333,0.058233332,0.0596,0.0524,0.0569,0.0008396135,6,0.6423176505141343,-0.02317596566523606
0.0402,0.04165,0.0441,0.04485,0.04355,0.043416668,0.041766666,0.0455,0.0424,-0.027173938,6,0.5735478036001848,0.007524760455641658
0.05843333,0.104833335,0.0726125,0.1425,0.06755,0.07145,0.05825,0.08614167,0.031716667,-0.109752625,6,0.5283831960168784,-0.29492404114515
0.1032,0.14035,0.1594,0.287725,0.299625,0.31545,0.2319,0.1804,0.3288,0.18527985,6,0.4454549128393479,0.17281968967362224
0.05885,0.0907,0.07,0.11515,0.1097,0.1114,0.06305,0.24475,0.13755,-0.05223599,6,0.4319297632857261,0.37138584247258233
0.03295,0.04605,0.02,0.01365,0.0,0.0,0.0,0.0,0.00825,-1.0,6,0.4210985196804437,1.0
0.1704,0.20973334,0.24506667,0.234425,0.2362,0.24865,0.28285,0.265575,0.2909,0.07157062,6,0.3371072087031518,0.014030501089324621
0.06345,0.0882,0.0819,0.12155,0.15083334,0.17495,0.25486666,0.07686,0.08786,0.5136098,6,0.3215755886520921,-0.4872882080431094
0.34693334,0.40126666,0.432,0.42345,0.42056668,0.4301,0.47282,0.3588,0.53415,0.045113947,6,0.2613450958685939,0.060905488743458094
0.1585,0.2115,0.2795,0.30395,0.30775,0.3149,0.3184,0.3305,0.4116,0.065061025,6,0.1343996850292397,0.12767123287671234
0.05105,0.0694,0.024966666,0.020875,0.0115,0.015225,0.012025,0.1111,0.023775,-0.34985358,6,0.0861563161082417,0.3282122905027934
0.0857,0.09335,0.1166,0.1365,0.1399,0.1424,0.1238,0.2529,0.16095,0.029950093,6,0.0625191422096058,0.13046532045654088
0.1397,0.17233333,0.1799,0.15623,0.11573333,0.11636667,0.1689,0.125165,0.1163,-0.031536717,6,0.7011129872715148,-0.18443197755960727
0.01815,0.0362,0.01335,0.06905,0.0575,0.0633,0.00885,0.148,0.09815,-0.2027027,6,0.5079965109612793,0.8345794392523365
0.0456,0.03987143,0.0321,0.0341,0.02043,0.024616666,0.024471428,0.2006,0.0454,-0.13484849,6,0.4905875716457645,0.2995297591456125
0.1467,0.1907,0.2247,0.2462,0.2381,0.2399,0.2406,0.2217,0.23655,0.034171503,6,0.3721174718256086,-0.008487896887771136
0.0456,0.0624,0.0232,0.02504,0.0151,0.0211,0.0121,0.026875,0.0298,-0.31444758,6,0.3576301636265364,0.4224343675417661
0.0685,0.1127,0.0863,0.1233,0.1095,0.12065,0.0592,0.2271,0.1477875,-0.1862543,6,0.3420289268490327,0.4279847816897155
0.00655,0.0176,0.0,0.0027,0.0,0.0,0.0,0.01775,0.01765,0.0,6,0.3388339919373235,1.0
0.04405,0.05235,0.0208,0.01485,0.0,0.0014,0.0009,0.0,0.0106,-0.9170507,6,0.2639017097555752,0.8434782608695652
0.0967,0.13375,0.1442,0.12895,0.115125,0.12,0.1415,0.26955,0.14195,-0.009450477,6,0.1510888965099426,0.0015875815840536462
0.1302,0.15437143,0.13314,0.15773334,0.17755,0.1867,0.1274,0.102583334,0.13645,-0.022031173,6,0.126318463941912,0.03429979154822806
0.060433332,0.06615,0.0694,0.183375,0.182725,0.19615,0.06766,0.22553334,0.2056,-0.012695179,6,0.0887974207099079,0.5047939691136647
0.0311,0.04,0.02065,0.01555,0.0006,0.00195,0.0023,0.0353,0.0125,-0.79956424,6,0.0789427360307163,0.6891891891891893
0.032325,0.05315,0.0382,0.052,0.03062,0.0324,0.0246,0.09679167,0.07378,-0.21656051,6,0.0681821198070989,0.49989835332384636
0.1772,0.2186,0.2749,0.3079,0.3108,0.322,0.3062,0.3364,0.40945,0.053863376,6,0.0581349052845814,0.14427443582756927
0.0341,0.0289,0.0199,0.02615,0.01365,0.01835,0.01585,0.0672,0.02875,-0.113286704,6,0.0513723261606372,0.28923766816143504
0.0184,0.043,0.02575,0.0421,0.03925,0.04245,0.02865,0.2364,0.09025,0.053308833,6,0.0501464923723635,0.5180824222035324
0.1746,0.2251,0.2898,0.3198,0.31815,0.32935,0.322,0.35485,0.41405,0.052631594,6,0.6896042118084877,0.12505943889681403
0.0574,0.10395,0.07025,0.14215,0.063766666,0.068025,0.054583333,0.08614167,0.029295834,-0.12550065,6,0.6022699393048756,-0.3014753234256606
0.12065,0.16,0.1852,0.2256125,0.2198,0.22455,0.2096,0.26369,0.2596,0.061803434,6,0.5789508887076615,0.1065643648763853
0.020925,0.0485,0.03866,0.08105,0.07775,0.089875,0.07335,0.26905,0.11215,0.30970445,6,0.5770642186785117,0.20916442048517522
0.0687,0.1097,0.085,0.1313,0.1284,0.1423,0.06305,0.2218,0.155775,-0.14826071,6,0.5674137586542174,0.4237404318519365
0.03275,0.021669643,0.018863637,0.03048,0.016366666,0.02054,0.018436363,0.09818,0.037232142,-0.011455068,6,0.5090989155860819,0.3376375744238147
0.0468,0.057,0.0478,0.0766,0.077,0.0886,0.0502,0.0943,0.081,0.024489792,6,0.4806809370443052,0.2347560975609756
0.5972,0.6272,0.663,0.69565,0.65585,0.65,0.661,0.56835,0.154,-0.0015105546,6,0.4670409492090638,-0.6220858895705521
0.0542,0.06295,0.0588,0.141,0.15876667,0.17265,0.0933,0.18435,0.1696,0.22682445,6,0.3668504233889947,0.2902244199315329
0.12843333,0.1407,0.0994,0.102025,0.04005,0.0432,0.036666665,0.1683,0.05105,-0.4610485,6,0.3647236496975187,0.16397494136376475
0.03735,0.0968,0.063175,0.14395,0.09935,0.09575,0.08875,0.21795,0.0622,0.16833963,6,0.3603156586610767,-0.17588605498509438
0.0069,0.0156,0.0,0.0,0.0,0.0,0.0,0.0,0.0072,0.0,6,0.2866394826284341,1.0
0.0879,0.1133,0.129,0.10775,0.11335,0.1257,0.1777,0.2362,0.12555,0.1587871,6,0.2640414719782263,-0.17197032151690025
0.0456,0.081,0.06765,0.09105,0.079333335,0.0886,0.1266,0.117025,0.0734,0.3034749,6,0.1796333610369581,-0.2659999999999999
0.1197,0.182,0.20546667,0.30323333,0.3101,0.3187,0.2611,0.2465,0.33595,0.119239815,6,0.1045463064795938,0.12536638472489745
0.034208335,0.059166666,0.03954,0.08043333,0.06405,0.073925,0.03565,0.23550834,0.10185,-0.051735606,6,0.0984027187154719,0.48145454545454536
0.09365,0.1729,0.1881,0.28565,0.2295,0.2268,0.1426,0.2794,0.15105,-0.13758692,6,0.0962640078744745,0.028775753447982246
0.03875,0.0395,0.0213,0.0236,0.010933333,0.01538,0.012214285,0.092075,0.02066,-0.27109975,6,0.0827083832757026,0.25690946586366825
0.040314287,0.0322,0.024655556,0.02672,0.01632,0.02052,0.0177875,0.20165,0.044525,-0.16181816,6,0.0670286757551474,0.42908726178535606
0.09296,0.1302,0.13124,0.115,0.11184,0.11963333,0.1823,0.2349,0.1459,0.16285005,6,0.0278071741401815,-0.11090798293723336
0.0249,0.0643,0.03735,0.1265,0.11275,0.118,0.0427,0.217,0.1618,0.06683324,6,0.7182619060128609,0.5823960880195599
0.06235,0.0735,0.0972,0.0799,0.084525,0.0847,0.131,0.17205,0.1084,0.14811568,6,0.7182300125639232,-0.09440267335004181
0.0937,0.1091,0.1244,0.1306,0.12935,0.1346,0.1396,0.1727,0.1778,0.057575747,6,0.584088026466459,0.12035286704473853
0.3027,0.34912,0.3792,0.36596668,0.383375,0.39945,0.4308,0.37736666,0.47368333,0.06370368,6,0.5589537222811691,0.04741196280532887
0.059,0.0886,0.063,0.071,0.06695,0.0774,0.07896667,0.13915,0.102233335,0.11246773,6,0.4978119104634622,0.1284032249336858
0.0102,0.0219,0.00385,0.003,0.0,0.00035,0.00195,0.0771,0.0169,-0.3275862,6,0.4829280643421804,0.793103448275862
0.045,0.04505,0.04895,0.047275,0.0461,0.046583332,0.0465,0.055533335,0.044775,-0.025667893,6,0.4288572883559356,-0.018898931799506958
0.01805,0.03315,0.00755,0.0058,0.00215,0.0022,0.0031,0.0997,0.0367,-0.41784036,6,0.2343504016849387,0.8442211055276383
0.3918,0.6286,0.5372,0.57965,0.2737,0.26345,0.1914,0.42485,0.0608,-0.4746088,6,0.2285589229007455,-0.5178429817605076
0.1514,0.19708,0.2548,0.279875,0.3347,0.35626,0.3812,0.3108,0.3424,0.19874214,6,0.1968942965852642,-0.053620784964068545
0.2005,0.2503,0.2967,0.3465,0.33775,0.34715,0.3108,0.28275,0.3681,0.023209853,6,0.1328105646434293,0.08440123729562521
0.0083,0.0157,0.0,0.0,0.0,0.0,0.0,0.0,0.00765,0.0,6,0.0462051863852743,1.0
0.07075,0.1043,0.08735,0.1916,0.18405,0.18,0.1419,0.1948,0.15,0.23794983,6,0.0214801875642665,0.027749229188078095
0.0735,0.0889,0.1031,0.1184,0.12526667,0.13506667,0.1266,0.1728,0.13606666,0.102307335,6,0.7993844863915337,0.036040584671080886
0.0076,0.0161,0.0,0.0,0.0,0.0,0.0,0.0039,0.0077,0.0,6,0.6730011459273632,1.0
0.08955,0.1028,0.1145,0.13385,0.13325,0.1399,0.1221,0.2299,0.17395,0.032121733,6,0.5906500288777388,0.17513933457186284
0.127,0.1375,0.094466664,0.10406667,0.0369,0.040625,0.03695,0.125165,0.039875,-0.43766645,6,0.5444536513694302,0.03807354376830464
0.169675,0.1975,0.2219,0.2412,0.24135,0.25088,0.2396,0.28345832,0.2657,0.0383532,6,0.5206490441850716,0.05165248367306548
0.0974,0.1434,0.1363,0.25135,0.22465,0.2308,0.2268,0.303825,0.2763,0.24924263,6,0.4711953893488846,0.09838998211091232
0.0213,0.0411,0.0125,0.00905,0.00065,0.0017,0.0012,0.0177,0.0135,-0.82481754,6,0.3677642642461891,0.8367346938775511
0.05095,0.08685,0.0562,0.0467,0.0326,0.032,0.04565,0.3036,0.0817,-0.10358369,6,0.3006162015180835,0.2830781311346682
0.1685,0.203,0.2486,0.2332,0.22735,0.23435,0.2594,0.246,0.2448,0.02125985,6,0.1165594681895992,-0.028956763189210692
0.1252,0.1602,0.1785,0.20195,0.15195,0.15125,0.1868,0.2416,0.1147,0.022721069,6,0.7105579902751532,-0.23913764510779437
0.035475,0.0554,0.0538,0.076475,0.1052,0.13415,0.0992,0.29805,0.1224,0.29673204,6,0.6894339088554438,0.10469314079422383
0.03885,0.03408,0.0269,0.05908,0.07696,0.0865,0.02408889,0.1046,0.092525,-0.055131845,6,0.6568190310351587,0.5868607075880926
0.02125,0.0455,0.0239,0.05005,0.0377,0.04045,0.0168,0.18065,0.08735,-0.1744472,6,0.6325006291264514,0.6773883821411426
