B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,NDVI,entropy,lc,random_split
0.03155,0.03895,0.0557,0.05725,0.0898,0.19215,0.2154,0.23,0.2333,0.24235,0.18275,0.1224,0.6013925,3.5773076784568323,1,0.6346499955716527
0.0413,0.043,0.073,0.0681,0.1089,0.2005,0.2199,0.2416,0.2402,0.2601,0.1848,0.13,0.5602196,3.4646712616158406,1,0.5631111958864687
0.0381,0.0433,0.0598,0.055,0.0904,0.1895,0.2084,0.2262,0.2212,0.2114,0.1686,0.1217,0.60881937,3.460339091737341,1,0.541740932498645
0.0374,0.0384,0.0562,0.0546,0.09745,0.1877,0.2113,0.2123,0.22425,0.2167,0.19035,0.1278,0.590858,3.4646712616158406,1,0.4472872995810286
0.0476,0.046,0.0678,0.0723,0.108,0.1714,0.1892,0.194,0.2106,0.2042,0.2017,0.1585,0.45700338,3.449508667041092,1,0.4455930650856762
0.042,0.0545,0.078,0.0959,0.1078,0.1501,0.1639,0.1702,0.1794,0.1913,0.2261,0.1666,0.27921835,3.5686433386998333,1,0.4330376326893046
0.061,0.0626,0.0884,0.0906,0.133,0.2231,0.2454,0.253,0.2649,0.2756,0.2099,0.1677,0.4726426,3.453840836919591,1,0.4091233597217644
0.03465,0.03905,0.0583,0.0594,0.089,0.17785,0.2024,0.2089,0.21715,0.2201,0.1694,0.12415,0.5572121,3.460339091737341,1,0.3846476344551756
0.07685,0.09275,0.1221,0.1325,0.17135,0.20225,0.21555,0.2315,0.2326,0.2332,0.2897,0.2442,0.27197805,3.481999941129839,1,0.3499171718326178
0.0854,0.0799,0.1123,0.1196,0.16785,0.2229,0.2463,0.2531,0.2655,0.23865,0.2389,0.19625,0.35819697,3.5773076784568323,1,0.2904000697762542
0.0476,0.0502,0.0711,0.0732,0.0996,0.1887,0.2082,0.211,0.2244,0.2304,0.1837,0.134,0.48486978,3.447342582101842,1,0.2617809339630184
0.038,0.04395,0.0658,0.06375,0.1074,0.18315,0.20075,0.2193,0.2228,0.22065,0.19955,0.14355,0.5495496,3.4386782423448428,1,0.212288193189547
0.0665,0.0493,0.0709,0.07,0.1164,0.2069,0.2317,0.2332,0.2531,0.2639,0.2122,0.1548,0.53825855,3.46467126161584,1,0.211485694953185
0.03945,0.03805,0.0595,0.0597,0.1222,0.1729,0.18875,0.1913,0.211,0.22295,0.2141,0.15805,0.5243028,3.464671261615841,1,0.0847713739381419
0.04295,0.04105,0.06195,0.0608,0.09725,0.1902,0.2111,0.2178,0.23025,0.25435,0.18775,0.13475,0.56353194,3.4603390917373416,1,0.0751035865608532
0.0358,0.04225,0.06085,0.05865,0.0934,0.18635,0.20915,0.2199,0.22745,0.2514,0.18475,0.12665,0.5788907,3.4603390917373416,1,0.0235068435002131
0.0464,0.0592,0.0785,0.0894,0.1268,0.1803,0.1999,0.224,0.2155,0.2094,0.2388,0.1831,0.4294831,3.4386782423448428,1,0.7879263656769537
0.0313,0.03555,0.0601,0.04875,0.09215,0.20505,0.22985,0.2434,0.25285,0.27365,0.14925,0.10285,0.66626734,3.4603390917373416,1,0.7550826232889792
0.0564,0.0656,0.0858,0.091,0.1255,0.1838,0.201,0.223,0.2234,0.2185,0.21,0.1703,0.42038217,3.434346072466343,1,0.7003235773102489
0.05045,0.05985,0.0803,0.08805,0.12405,0.18605,0.19505,0.201,0.21135,0.20795,0.21475,0.1572,0.39076287,3.5426503194288346,1,0.6213873593916578
0.0454,0.0448,0.0656,0.0642,0.0967,0.1924,0.216,0.2386,0.2356,0.251,0.1947,0.1403,0.5759577,3.4516747519803417,1,0.4459835740372123
0.0428,0.0411,0.0626,0.0569,0.0938,0.1912,0.2106,0.2198,0.2231,0.231,0.155,0.1051,0.58872426,3.5686433386998333,1,0.4318800011502742
0.0481,0.0808,0.1018,0.1134,0.1275,0.1693,0.1865,0.204,0.2007,0.2001,0.2199,0.18,0.28544423,3.5773076784568323,1,0.3469836191554902
0.0505,0.058,0.0746,0.0805,0.122,0.1724,0.1874,0.1928,0.2061,0.2219,0.2302,0.1775,0.41090378,3.4646712616158406,1,0.3317754801649268
0.0514,0.0418,0.06,0.0615,0.0915,0.169,0.1835,0.184,0.2082,0.2241,0.1832,0.1339,0.49898165,3.456006921858841,1,0.3273650625224925
0.0783,0.05395,0.07585,0.0771,0.1185,0.2058,0.2248,0.2324,0.23735,0.24625,0.22315,0.1712,0.50177705,3.451674751980342,1,0.3001688936565481
0.0506,0.048,0.0714,0.0656,0.1136,0.2032,0.2276,0.248,0.2469,0.2491,0.1975,0.143,0.5816327,3.46467126161584,1,0.2727719428481925
0.0491,0.047,0.071,0.0698,0.108,0.1828,0.2017,0.2214,0.225,0.2298,0.2104,0.1635,0.5206044,3.5773076784568323,1,0.2165861707829729
0.0372,0.0415,0.0571,0.0564,0.0865,0.1646,0.1858,0.2088,0.2053,0.2081,0.1777,0.1218,0.57466066,3.4516747519803417,1,0.2146362917735594
0.0361,0.0467,0.0676,0.0672,0.102,0.1737,0.193,0.202,0.2141,0.2106,0.1924,0.1459,0.500743,3.4473425821018417,1,0.2013677476649475
0.0378,0.0428,0.0602,0.0626,0.0982,0.1701,0.1884,0.2054,0.2151,0.2242,0.1982,0.1318,0.53283584,3.5686433386998333,1,0.1914463312675066
0.04435,0.04535,0.06515,0.06345,0.10165,0.1965,0.2046,0.213,0.2296,0.24015,0.1951,0.13705,0.5409658,3.460339091737341,1,0.1772744093407346
0.0418,0.0534,0.0759,0.085,0.1166,0.168,0.1854,0.1938,0.2098,0.2197,0.224,0.1744,0.39024392,3.460339091737341,1,0.1411433221606964
0.0442,0.0514,0.0738,0.0731,0.1093,0.1831,0.2028,0.2078,0.2247,0.2276,0.1918,0.1517,0.47953007,3.399688713438345,1,0.131436825102043
0.03715,0.0654,0.0992,0.1096,0.1408,0.2124,0.2331,0.2543,0.24665,0.22065,0.2302,0.1707,0.3976367,3.5513146591858344,1,0.0596187608135576
0.0393,0.0456,0.0654,0.0664,0.1064,0.1726,0.1866,0.1938,0.2059,0.2017,0.1989,0.1548,0.48962337,3.4603390917373416,1,0.7400972820740251
0.0382,0.0466,0.0664,0.0643,0.0954,0.1764,0.1988,0.2178,0.2205,0.219,0.1839,0.1354,0.5441333,3.460339091737341,1,0.717831785318854
0.0515,0.0498,0.0668,0.07215,0.10465,0.1769,0.19945,0.2246,0.22695,0.2212,0.21565,0.15585,0.5137321,3.460339091737341,1,0.7043757492574875
0.0524,0.0552,0.0821,0.0799,0.1243,0.2075,0.2234,0.2338,0.2553,0.2378,0.2145,0.1592,0.49059612,3.3888582887420973,1,0.5810766664938287
0.0471,0.0508,0.0768,0.0864,0.1015,0.139,0.1484,0.165,0.1614,0.2088,0.2007,0.1527,0.31264916,3.5773076784568323,1,0.5620213547734244
0.0477,0.051,0.065,0.0746,0.1076,0.1419,0.1553,0.1668,0.1732,0.187,0.2202,0.1687,0.3819387,3.419141130912287,1,0.5585517404288839
0.0616,0.06395,0.09275,0.10205,0.12515,0.20665,0.23245,0.2361,0.25215,0.27255,0.21895,0.1737,0.39642173,3.4646712616158406,1,0.5465611664771628
0.03975,0.03565,0.05995,0.05005,0.0916,0.18455,0.20555,0.2262,0.2253,0.23425,0.1754,0.11485,0.63764703,3.5426503194288346,1,0.5007584859429355
0.0472,0.0516,0.0697,0.0737,0.1112,0.1705,0.1891,0.2002,0.2027,0.1985,0.2083,0.1623,0.4618474,3.546982489307335,1,0.474429054103094
0.038,0.0485,0.0719,0.067,0.10545,0.1766,0.19885,0.2155,0.21775,0.22065,0.19755,0.1429,0.5256637,3.4646712616158406,1,0.4729643242521488
0.0387,0.0485,0.0744,0.0747,0.11,0.1784,0.1971,0.2128,0.2156,0.2281,0.204,0.1558,0.48034784,3.4603390917373416,1,0.4721183216836692
0.044,0.0489,0.0656,0.0782,0.0989,0.1428,0.1564,0.1762,0.1697,0.2009,0.2157,0.1567,0.38522014,3.5773076784568323,1,0.470397389288676
0.0348,0.042,0.06365,0.0573,0.1,0.21275,0.2307,0.2476,0.24995,0.2513,0.1844,0.12075,0.6241391,3.460339091737341,1,0.4394842878321029
0.0365,0.0375,0.0468,0.0488,0.0755,0.1284,0.1431,0.1556,0.1602,0.1709,0.1869,0.1242,0.52250487,3.538318149550335,1,0.4166586045049089
0.0378,0.0454,0.0634,0.0661,0.0988,0.1689,0.1828,0.1964,0.2089,0.2065,0.1873,0.1405,0.49638095,3.3650313544103483,1,0.4086444364645312
0.0435,0.0505,0.0796,0.0716,0.1186,0.2142,0.2346,0.254,0.2514,0.2572,0.1887,0.1338,0.5601966,3.404020883316845,1,0.405570949910502
0.0445,0.05,0.0702,0.0668,0.111,0.2043,0.2266,0.2378,0.2401,0.2359,0.1971,0.1495,0.561392,3.559978998942834,1,0.4003546414796328
0.033,0.0412,0.06,0.062,0.0971,0.1808,0.2054,0.2276,0.2376,0.2358,0.1869,0.1275,0.5718232,3.566477253760583,1,0.3652908557795631
0.03645,0.04095,0.05955,0.0573,0.09135,0.1893,0.2076,0.2368,0.22845,0.22385,0.192,0.12725,0.6103366,3.490664280886839,1,0.3447381086772536
0.08295,0.05875,0.0858,0.09495,0.15645,0.19155,0.20685,0.2316,0.2169,0.2365,0.2735,0.236,0.4184658,3.404020883316845,1,0.2860148395359321
0.0516,0.0423,0.0657,0.0683,0.094,0.1731,0.1905,0.195,0.2102,0.2404,0.1889,0.1351,0.48120013,3.460339091737341,1,0.280484038337825
0.0474,0.0679,0.0904,0.0949,0.1301,0.1786,0.1944,0.198,0.2126,0.2046,0.216,0.1679,0.3519973,3.4906642808868384,1,0.2414994061373327
0.0383,0.0506,0.0771,0.0714,0.1143,0.2037,0.2273,0.2552,0.2504,0.2604,0.1777,0.1191,0.5627679,3.546982489307335,1,0.2112096159736792
0.039,0.0443,0.0662,0.0624,0.0999,0.1796,0.1997,0.211,0.2156,0.2203,0.1886,0.1379,0.543526,3.404020883316845,1,0.1651143958597997
0.0372,0.0413,0.0576,0.056,0.0881,0.1649,0.1864,0.1998,0.2099,0.2028,0.1748,0.1298,0.5621579,3.460339091737341,1,0.1344931181584445
0.0354,0.0479,0.0637,0.07,0.0852,0.1339,0.1505,0.1698,0.1678,0.1727,0.2011,0.1404,0.41618013,3.527487724854087,1,0.0430048014550485
0.037,0.03915,0.06,0.06,0.0987,0.19595,0.2182,0.2332,0.24385,0.2391,0.17655,0.1201,0.59072304,3.460339091737341,1,0.0330014035671237
0.0389,0.0461,0.0672,0.0622,0.0967,0.177,0.204,0.2356,0.2145,0.2286,0.1875,0.1277,0.58226997,3.4646712616158406,1,0.7938273860536367
0.04085,0.0476,0.0627,0.065,0.10115,0.18155,0.2071,0.2118,0.2237,0.23155,0.20595,0.14995,0.5303468,3.5773076784568323,1,0.7368849558759455
0.05365,0.0492,0.06795,0.0746,0.1207,0.17425,0.1961,0.1989,0.22255,0.2618,0.23935,0.1789,0.45447895,3.5686433386998333,1,0.7195324695148483
0.0327,0.04,0.0549,0.05705,0.117,0.20895,0.2376,0.2287,0.2493,0.2511,0.21485,0.14605,0.6006999,3.4646712616158406,1,0.6569945127595626
0.0416,0.046,0.066,0.0625,0.1008,0.1592,0.1808,0.2026,0.1945,0.2008,0.1934,0.1443,0.5284798,3.4343460724663437,1,0.6112085577646841
0.04205,0.0489,0.0628,0.06355,0.0977,0.1553,0.17855,0.1759,0.18755,0.2087,0.1805,0.13865,0.46920022,3.5686433386998333,1,0.594656726184622
0.07685,0.0856,0.1117,0.1229,0.1664,0.20305,0.21945,0.2196,0.2362,0.2332,0.27925,0.23095,0.2823358,3.46467126161584,1,0.5849802758405128
0.0518,0.0544,0.0826,0.0762,0.1182,0.2291,0.2522,0.2766,0.2686,0.2732,0.1871,0.1321,0.5680272,3.5686433386998333,1,0.5339005058323657
0.03945,0.0496,0.0725,0.07925,0.1238,0.19975,0.21845,0.2267,0.2341,0.2434,0.21725,0.15915,0.4819415,3.4646712616158406,1,0.511933811213598
0.0371,0.0412,0.0606,0.0588,0.0904,0.1755,0.1919,0.2156,0.2119,0.2082,0.1763,0.1255,0.57142854,3.557812914003584,1,0.478753098620796
0.0513,0.0508,0.0706,0.0744,0.1111,0.178,0.1995,0.2014,0.2177,0.2315,0.2094,0.1603,0.4604786,3.386692203802846,1,0.4628430691599926
0.0426,0.0583,0.092,0.0952,0.1285,0.2058,0.2314,0.238,0.2413,0.2372,0.198,0.1497,0.42857143,3.5491485742465843,1,0.4444571773044451
0.05505,0.0461,0.0701,0.06115,0.0984,0.20395,0.2247,0.2569,0.2447,0.2527,0.1771,0.12505,0.6154693,3.4603390917373416,1,0.4443577358230778
0.03885,0.0406,0.06135,0.0558,0.11705,0.185,0.1993,0.1961,0.2163,0.2442,0.20655,0.15025,0.5569671,3.460339091737341,1,0.4300241096550024
0.0404,0.0461,0.0624,0.0695,0.099,0.1446,0.1622,0.1774,0.1795,0.1844,0.2236,0.1643,0.43701902,3.555646829064335,1,0.349029601882876
0.0494,0.0606,0.0794,0.0846,0.1207,0.1759,0.1979,0.2182,0.2061,0.2006,0.2185,0.171,0.4412153,3.5079929604008373,1,0.2227235014466179
0.0354,0.0368,0.05755,0.0483,0.08515,0.19145,0.2123,0.2329,0.2288,0.2272,0.1598,0.11205,0.65647227,3.5773076784568323,1,0.2205635604458886
0.0367,0.03765,0.0621,0.05145,0.09865,0.2317,0.25655,0.2787,0.2754,0.2657,0.15345,0.0975,0.6883235,3.490664280886839,1,0.1721769088369711
0.0536,0.0444,0.06595,0.06135,0.1155,0.20595,0.22485,0.2622,0.2495,0.24325,0.21285,0.15885,0.62076956,3.456006921858841,1,0.1403550283109207
0.0301,0.0364,0.05625,0.0475,0.08675,0.1864,0.205,0.2182,0.22475,0.2248,0.14895,0.0941,0.6424539,3.5361520646110858,1,0.0794914109590785
0.036,0.03865,0.0562,0.05075,0.0922,0.15375,0.17245,0.1896,0.20005,0.21255,0.18975,0.12745,0.5776992,3.449508667041092,1,0.0626491902933762
0.0554,0.0694,0.0968,0.1044,0.1318,0.1753,0.1922,0.2054,0.2117,0.2643,0.2273,0.1663,0.32601678,3.460339091737341,1,0.0531849261460781
0.0402,0.0416,0.0574,0.0514,0.0933,0.169,0.1854,0.197,0.2008,0.2044,0.1785,0.1355,0.58615136,3.5773076784568323,1,0.0401082055580855
0.042,0.0556,0.08,0.0924,0.1079,0.1479,0.1565,0.1708,0.1676,0.1913,0.2319,0.1749,0.29787233,3.5686433386998333,1,0.0196304934201997
0.0473,0.0494,0.0703,0.0718,0.1049,0.1738,0.1903,0.1992,0.2114,0.214,0.1998,0.1493,0.4701107,3.460339091737341,1,0.794125040069882
0.0355,0.038,0.0543,0.0514,0.0845,0.1857,0.208,0.2104,0.222,0.2147,0.1591,0.1076,0.60733384,3.3910243736813466,1,0.7777634389427042
0.0364,0.045,0.0647,0.0618,0.0927,0.1684,0.1912,0.2036,0.2094,0.2159,0.1842,0.1354,0.53428787,3.5014947055830885,1,0.6837257326220557
0.04085,0.04915,0.0701,0.06415,0.0993,0.19795,0.22025,0.2464,0.23805,0.23155,0.1848,0.13455,0.586862,3.4949964507653384,1,0.6729091983763927
0.0989,0.0639,0.0933,0.096,0.1392,0.2272,0.2522,0.2722,0.2741,0.2958,0.217,0.1723,0.47854424,3.5773076784568323,1,0.6528777270775775
0.03295,0.03595,0.0553,0.0477,0.0892,0.13795,0.15785,0.1616,0.17795,0.20295,0.1912,0.13035,0.54419494,3.460339091737341,1,0.6255178263249429
0.0585,0.0612,0.078,0.0899,0.1384,0.201,0.2194,0.231,0.2352,0.2236,0.2301,0.1896,0.43970084,3.4430104122233427,1,0.6046474826741375
0.0544,0.048,0.0671,0.0669,0.1095,0.1775,0.19805,0.2035,0.2122,0.2241,0.198,0.1398,0.5051775,3.5773076784568323,1,0.5413954470061411
0.03515,0.0408,0.05955,0.05695,0.09805,0.2063,0.2324,0.255,0.24265,0.2409,0.18295,0.12275,0.6348774,3.391024373681346,1,0.5407714589018788
0.05775,0.0839,0.1047,0.1136,0.14005,0.1839,0.1987,0.2129,0.2201,0.20665,0.2379,0.19285,0.30413476,3.542650319428835,1,0.4750717296440059
0.042,0.0414,0.0644,0.05955,0.09775,0.2012,0.2222,0.2332,0.23465,0.24005,0.172,0.11395,0.59316826,3.533985979671836,1,0.4693226605895598
0.0451,0.0502,0.0728,0.0718,0.1059,0.1755,0.2054,0.2094,0.2225,0.2203,0.1975,0.1508,0.48933142,3.4603390917373407,1,0.3793013507690563
0.0526,0.0584,0.0758,0.0835,0.107,0.1687,0.1832,0.1948,0.1972,0.2112,0.1918,0.1523,0.39992815,3.4841660260690897,1,0.2878135444201345
0.0393,0.0538,0.0761,0.085,0.112,0.1729,0.195,0.2116,0.2215,0.2242,0.2201,0.1815,0.4268375,3.438678242344843,1,0.2839499501228628
0.0685,0.0807,0.1052,0.1166,0.1616,0.2283,0.2469,0.2456,0.262,0.2271,0.2499,0.2094,0.35615683,3.449508667041092,1,0.2561793390426141
0.0456,0.0746,0.0978,0.0993,0.1236,0.1939,0.2018,0.2244,0.2321,0.2199,0.2019,0.1558,0.38646898,3.425681732709344,1,0.131015486710687
0.0407,0.04635,0.0659,0.0814,0.1062,0.16365,0.18225,0.1962,0.20145,0.23365,0.2063,0.15625,0.41354465,3.4646712616158406,1,0.0895298772053804
0.03505,0.0384,0.05805,0.0539,0.0919,0.17585,0.19615,0.207,0.212,0.22975,0.17715,0.1284,0.5868149,3.4516747519803417,1,0.0408883323743238
0.0387,0.0367,0.0594,0.054,0.0983,0.1906,0.2133,0.2274,0.2313,0.2383,0.1883,0.1271,0.6162047,3.447342582101842,1,0.0129026421674445
0.0292,0.0345,0.0588,0.0474,0.09125,0.2106,0.2391,0.2561,0.262,0.2748,0.17075,0.10945,0.6876441,3.5773076784568323,1,0.7690766804574746
0.08005,0.05515,0.0778,0.09325,0.1463,0.189,0.205,0.2083,0.2227,0.2425,0.278,0.2313,0.38152876,3.5773076784568323,1,0.7285629864431596
0.0337,0.04025,0.06065,0.057,0.0915,0.19605,0.2176,0.2348,0.24035,0.24355,0.1696,0.1192,0.6093215,3.5773076784568323,1,0.6403693769214606
0.0567,0.0665,0.0908,0.097,0.1366,0.1963,0.2083,0.2244,0.2282,0.2459,0.2318,0.1862,0.39639077,3.4603390917373416,1,0.5293702948132648
0.0479,0.047,0.0719,0.0652,0.1109,0.2051,0.2252,0.243,0.2435,0.2385,0.186,0.1313,0.5768981,3.4061869682560952,1,0.4838835724400444
0.0492,0.0648,0.0954,0.1206,0.1296,0.1676,0.1876,0.1996,0.192,0.2074,0.2524,0.1883,0.24672079,3.5686433386998333,1,0.4359419069443921
0.0555,0.0554,0.0725,0.0804,0.1123,0.1571,0.176,0.1956,0.1917,0.2059,0.2148,0.168,0.41739133,3.5686433386998333,1,0.4076261385106413
0.0464,0.0389,0.0564,0.0543,0.087,0.1643,0.1872,0.192,0.2021,0.2061,0.1684,0.1111,0.5590743,3.5404842344895853,1,0.3816291184141813
0.0391,0.039,0.0603,0.0565,0.0935,0.1941,0.2112,0.2342,0.2329,0.2404,0.166,0.1159,0.6112831,3.460339091737341,1,0.3726690286144298
0.0462,0.0529,0.0735,0.0792,0.1072,0.1807,0.2048,0.2238,0.2183,0.2155,0.1988,0.1566,0.47722772,3.490664280886839,1,0.3481560423514654
0.04385,0.04115,0.0641,0.05975,0.1273,0.19085,0.20785,0.2167,0.22715,0.21325,0.2097,0.15865,0.56773376,3.566477253760583,1,0.3246379531459523
0.0551,0.0505,0.0767,0.0686,0.1326,0.2373,0.258,0.2656,0.288,0.2701,0.1878,0.1427,0.5894674,3.5513146591858344,1,0.3245287515763738
0.0356,0.04165,0.06165,0.0544,0.0906,0.2037,0.2277,0.2465,0.24425,0.261,0.16795,0.10965,0.6384181,3.436512157405593,1,0.2978742461136099
0.0585,0.0483,0.0681,0.0698,0.0995,0.1675,0.1858,0.2038,0.2015,0.2038,0.1954,0.1495,0.4897661,3.401854798377596,1,0.2436525706540375
0.0595,0.0434,0.0623,0.05915,0.1096,0.1883,0.2021,0.2101,0.22525,0.25735,0.2287,0.1593,0.5606314,3.460339091737341,2,0.7930727476924037
0.07635,0.068,0.09435,0.1096,0.13325,0.19035,0.21035,0.2237,0.23265,0.24765,0.2482,0.18565,0.34233424,3.5773076784568323,2,0.7861492076985873
0.0385,0.0532,0.0724,0.077,0.11585,0.20085,0.22835,0.2393,0.2561,0.2429,0.22825,0.14195,0.5131205,3.4516747519803417,2,0.7781853577233208
0.0435,0.0638,0.0919,0.0959,0.1363,0.2015,0.2204,0.2264,0.2308,0.2224,0.2266,0.1566,0.40490228,3.464671261615841,2,0.7676520100096109
0.0481,0.077,0.1074,0.1186,0.1643,0.2036,0.2214,0.2532,0.2401,0.224,0.2821,0.2087,0.36202258,3.4646712616158406,2,0.7575259509750443
0.0392,0.0413,0.06525,0.06045,0.1308,0.21655,0.2417,0.2196,0.25435,0.24755,0.22055,0.15325,0.56829137,3.4603390917373407,2,0.7350753841273474
0.05105,0.08105,0.1054,0.1128,0.14785,0.24255,0.25915,0.2804,0.27955,0.2954,0.22425,0.1683,0.4262462,3.505826875461588,2,0.726946266901987
0.0449,0.0518,0.0686,0.0874,0.1196,0.1623,0.1771,0.1952,0.2022,0.2229,0.2409,0.1728,0.3814579,3.5686433386998333,2,0.7236342226867322
0.057,0.0486,0.0732,0.0966,0.1471,0.1722,0.1871,0.172,0.1973,0.2279,0.2368,0.1947,0.2807148,3.460339091737341,2,0.7131201488342842
0.0465,0.05295,0.06835,0.0787,0.11065,0.17675,0.19895,0.2028,0.21095,0.2159,0.21705,0.15425,0.44085258,3.4646712616158406,2,0.7130217877892349
0.0864,0.09115,0.1162,0.1298,0.15965,0.23565,0.2512,0.2846,0.27895,0.27845,0.2703,0.20725,0.37355208,3.5773076784568323,2,0.7124353593683537
0.04,0.0445,0.0628,0.0654,0.1145,0.1876,0.2162,0.2376,0.2493,0.2527,0.2317,0.1436,0.5683168,3.339038335139351,2,0.7007482164695867
0.0418,0.0487,0.0752,0.0682,0.1063,0.1892,0.2094,0.2314,0.2339,0.2363,0.1857,0.1315,0.5447263,3.5318198947325863,2,0.7002586206562881
0.0435,0.0454,0.0636,0.0598,0.0912,0.1552,0.1745,0.1982,0.1954,0.2098,0.1917,0.1418,0.5364341,3.365031354410349,2,0.6964433448283608
0.03655,0.04365,0.062,0.06145,0.10075,0.1772,0.1964,0.2153,0.2153,0.222,0.2026,0.1309,0.5559169,3.5773076784568323,2,0.6914054898088494
0.0467,0.0648,0.0818,0.0898,0.1238,0.1974,0.2173,0.2336,0.2386,0.2342,0.2156,0.1587,0.4446506,3.395356543559846,2,0.6897090589172212
0.05125,0.06545,0.0915,0.1017,0.1468,0.22845,0.25175,0.2714,0.26385,0.26185,0.2419,0.17955,0.45483786,3.460339091737341,2,0.6845129462207721
0.0447,0.0534,0.0716,0.0822,0.1145,0.1743,0.1928,0.2058,0.216,0.2216,0.2296,0.1688,0.42916667,3.490664280886839,2,0.6740311675780556
0.0556,0.0638,0.0794,0.1018,0.1487,0.1981,0.2117,0.2322,0.2469,0.2556,0.2777,0.1993,0.39041916,3.490664280886839,2,0.6725736653078821
0.0422,0.04555,0.0736,0.06775,0.1232,0.2232,0.2536,0.2862,0.27215,0.26795,0.222,0.14135,0.61717755,3.460339091737341,2,0.6690019559445326
0.05,0.0813,0.1074,0.1318,0.1577,0.2019,0.2211,0.241,0.2489,0.2431,0.2784,0.2213,0.29291847,3.5773076784568323,2,0.6660693505029727
0.04035,0.04875,0.0669,0.07335,0.1195,0.1617,0.1829,0.2024,0.20725,0.21735,0.2408,0.17225,0.4679964,3.4386782423448428,2,0.6611648340725367
0.0503,0.068,0.08995,0.09925,0.15465,0.20655,0.22535,0.2311,0.24345,0.22835,0.2467,0.19005,0.39912212,3.542650319428835,2,0.6546653796508929
0.0462,0.05145,0.07005,0.0723,0.12505,0.1886,0.2146,0.2331,0.2439,0.26925,0.2237,0.1481,0.5265226,3.4646712616158406,2,0.6518104460412508
0.04755,0.0516,0.0688,0.0813,0.109,0.16265,0.18485,0.2086,0.20265,0.2162,0.23675,0.1759,0.43911695,3.4603390917373416,2,0.6351096791587867
0.0378,0.0447,0.06535,0.066,0.11345,0.1532,0.179,0.1891,0.2071,0.21805,0.236,0.1726,0.48255587,3.5773076784568323,2,0.6186534594631837
0.053,0.0675,0.0874,0.1068,0.154,0.2199,0.2516,0.2332,0.257,0.2504,0.254,0.2025,0.37176472,3.4516747519803417,2,0.6053566558873785
0.04315,0.0443,0.0614,0.0656,0.1095,0.1788,0.20305,0.2237,0.2243,0.21465,0.20695,0.14385,0.5464915,3.5773076784568323,2,0.6038525025750844
0.0444,0.05,0.0717,0.0692,0.1071,0.161,0.1766,0.1844,0.1963,0.202,0.195,0.1416,0.45425868,3.46467126161584,2,0.6024655533219972
0.0364,0.04465,0.0651,0.0729,0.1092,0.1963,0.2261,0.2513,0.25105,0.25495,0.21925,0.13315,0.55027765,3.460339091737341,2,0.6010230969742524
0.05055,0.06985,0.0928,0.1054,0.13105,0.16365,0.17955,0.1972,0.197,0.2202,0.25115,0.19375,0.30337077,3.516657300157837,2,0.5973544547424314
0.0596,0.0592,0.0787,0.08215,0.1256,0.2245,0.2471,0.272,0.2709,0.27415,0.2485,0.1803,0.5360723,3.4495086670410924,2,0.5961138664366681
0.0443,0.0538,0.0796,0.0822,0.13,0.171,0.1879,0.1976,0.2046,0.2544,0.2598,0.1729,0.41243747,3.462505176676591,2,0.583617770082847
0.04525,0.0819,0.1064,0.1231,0.14835,0.17845,0.1934,0.2195,0.21215,0.22145,0.267,0.211,0.28137773,3.520989470036337,2,0.5819664895189682
0.048,0.0558,0.0782,0.0804,0.1367,0.1935,0.2131,0.2226,0.2336,0.2498,0.2632,0.1787,0.46930695,3.5686433386998333,2,0.5761203277414422
0.0584,0.0579,0.07845,0.0869,0.14795,0.19835,0.21975,0.2139,0.24725,0.2339,0.26805,0.20325,0.42220744,3.4516747519803417,2,0.5579422793779588
0.0443,0.0453,0.0692,0.0626,0.1064,0.1944,0.2149,0.2244,0.2364,0.2232,0.1934,0.1367,0.5637631,3.417017392952344,2,0.5558540350203064
0.05995,0.053,0.07475,0.0742,0.1439,0.2235,0.2432,0.2493,0.26975,0.2599,0.2522,0.1854,0.5412674,3.5773076784568323,2,0.5388701990413596
0.0647,0.1162,0.16,0.1778,0.1751,0.2441,0.2641,0.3332,0.2777,0.281,0.2548,0.2016,0.3041096,3.5686433386998333,2,0.5368465344646344
0.063,0.0772,0.0994,0.1078,0.1515,0.23165,0.2513,0.2771,0.26815,0.2806,0.22995,0.17905,0.4398545,3.5773076784568323,2,0.5316018328869049
0.0866,0.1173,0.1607,0.19,0.23105,0.26005,0.2746,0.2777,0.28255,0.27275,0.38215,0.3303,0.18751338,3.542650319428835,2,0.5258094720403292
0.07265,0.0787,0.1016,0.1185,0.15145,0.20645,0.22035,0.2348,0.24295,0.24655,0.264,0.2088,0.329182,3.4646712616158406,2,0.5199445825360584
0.0593,0.0528,0.0714,0.0822,0.1281,0.1821,0.2006,0.2236,0.23,0.2333,0.2562,0.1873,0.46239373,3.453840836919592,2,0.5195855494770267
0.0427,0.044,0.0667,0.0656,0.1225,0.1923,0.2194,0.2458,0.2528,0.2485,0.2538,0.1688,0.57867694,3.460339091737341,2,0.5123157401544336
0.1226,0.104,0.1468,0.1642,0.2216,0.3078,0.3277,0.3432,0.3412,0.3097,0.2587,0.2209,0.35277888,3.4646712616158406,2,0.5097003581222247
0.0552,0.04265,0.0714,0.064,0.1372,0.2256,0.2523,0.2646,0.2811,0.2514,0.23295,0.1584,0.6104686,3.4603390917373416,2,0.505154996903327
